Date,Open,High,Low,Close,Volume
2000-01-03,17.23403874179165,17.5652214368492,16.56748309924381,16.852550506591797,710248
2000-01-04,16.4123736613486,16.718401990545253,15.8045072555542,15.8045072555542,1102290
2000-01-05,15.930270989793257,16.035075531141228,15.13794994354248,15.13794994354248,1457955
2000-01-06,15.196644698733424,15.787740533750975,15.1421456801104,15.72066593170166,1054723
2000-01-07,15.93027345972745,16.97831742777792,15.720664344532338,16.559099197387695,1688898
2000-01-10,16.8315941805288,17.60714805112865,16.202768325805664,16.202768325805664,1211443
2000-01-11,16.72678267492723,17.007659789988473,15.930269826759163,16.412370681762695,1287027
2000-01-12,16.559098139228666,16.621980869768873,15.930272441751624,16.05603790283203,1127918
2000-01-13,15.972191909900792,16.30756642339156,15.678739210596369,15.951231002807617,1108747
2000-01-14,15.75419978191924,16.97831455655184,15.758391641929233,16.638748168945312,1986827
2000-01-17,17.10408318863032,17.187926836138445,16.039270151617266,16.370452880859375,1082715
2000-01-18,16.34948741976633,16.26564379558755,15.511051177978514,15.511051177978516,1339060
2000-01-19,15.552978515625,15.926083097359585,15.21760550768549,15.552978515625,1650121
2000-01-20,15.552977307910743,15.833852883716926,15.217604326013497,15.515247344970703,1479670
2000-01-21,15.272100815294307,15.511054553027893,15.175679983338636,15.40625,899148
2000-01-24,15.301443702468898,15.720661866785802,15.175678253173828,15.175678253173828,1000804
2000-01-25,15.091839338226032,15.091839338226032,14.546855612308706,14.60973834991455,1685125
2000-01-26,15.09183466500928,15.720660238425468,14.72711554300145,15.511051177978516,1904070
2000-01-27,15.720661122769107,16.035074731126432,15.594895679426177,15.930270195007324,2059519
2000-01-28,15.97219008178341,16.496211091210487,15.741620130148684,16.139877319335938,1244174
2000-01-31,15.825463748924948,16.362061944338294,15.741620130148684,16.139877319335938,1176137
2000-02-01,16.05603689222757,16.433333251720875,16.01411507450609,16.26564598083496,813142
2000-02-02,16.34949108031117,16.684864044189453,16.035077419245564,16.684864044189453,975686
2000-02-03,16.525562703711532,16.76870831258281,16.24468713252012,16.559099197387695,1439753
2000-02-04,16.165034782867103,16.630366680771292,15.519440016942847,16.349491119384766,1152627
2000-02-07,16.450102204826184,16.71840218449505,15.97638658577689,16.349491119384766,987141
2000-02-08,16.353682629613708,16.74774645764235,16.265647127775928,16.450101852416992,951979
2000-02-09,16.441717382829992,16.559097510627502,16.035076383943206,16.18180274963379,958643
2000-02-10,16.26564804403963,16.852551958660854,15.741625256051849,16.559099197387695,936332
2000-02-11,16.559098619337743,16.76870772721576,15.951233814416536,16.349491119384766,1037698
2000-02-14,16.035078017325006,16.881898199543226,16.035078017325006,16.559099197387695,870551
2000-02-15,16.3704492815332,16.66390037536621,16.14407116144939,16.66390037536621,911983
2000-02-16,16.72678531762446,17.187925338745117,16.441717905686684,17.187925338745117,1450438
2000-02-17,16.97831597891465,18.106011636091136,16.894472339991495,18.0263614654541,2660328
2000-02-18,18.02635945787381,18.076664992455235,17.69098493953156,17.98443603515625,1072997
2000-02-21,17.602947307220493,17.89640000185272,17.18792263972327,17.355609893798828,1072840
2000-02-22,17.502339198260525,17.523300108561465,16.663902786222895,17.14600372314453,1395944
2000-02-23,17.03281854118256,17.607146944466457,16.580063761287857,17.18373680114746,1286053
2000-02-24,16.76870774067854,17.16696504596651,15.682933847338733,17.06216049194336,1706195
2000-02-25,16.617782440350965,16.978309631347656,16.567476918974442,16.978309631347656,6339821
2000-02-28,16.91543046287834,17.187922244485147,16.139878538537513,16.831586837768555,1516902
2000-02-29,16.475255656844283,17.062159517945318,16.24887751149213,16.764514923095703,1901514
2000-03-01,16.56328506018046,16.978309631347656,15.976379807140704,16.978309631347656,901705
2000-03-02,16.567483365992317,17.59875821098853,16.567483365992317,17.187925338745117,1091983
2000-03-03,17.397536394593484,17.565223693847656,16.68486537276324,17.565223693847656,918757
2000-03-06,17.141808577356695,17.544257656418395,16.89866142129614,17.439453125,737584
2000-03-07,16.76870412392227,17.60714037526943,16.76870412392227,17.439453125,672821
2000-03-08,16.97831684872484,17.523300529645223,16.76870774067854,17.06216049194336,930454
2000-03-09,17.083122871847383,17.376575648348297,16.433336188949106,16.768709182739258,847226
2000-03-10,16.559096397056173,16.97831455655184,16.41237164915751,16.638748168945312,1105818
2000-03-13,16.307566525036115,16.642941040617263,15.930270195007324,15.930270195007324,963254
2000-03-14,16.253070741209136,17.062160955494495,16.1147296908951,16.6429443359375,1360508
2000-03-15,16.642943830639073,16.978316794517355,16.265647437360343,16.684864044189453,1156679
2000-03-16,16.74774428247871,17.959283456366606,16.6597087920748,17.607141494750977,1907787
2000-03-17,16.852548540781928,16.978313984392404,15.17567756723367,16.66390037536621,4246987
2000-03-20,16.34948901146604,16.705824448916797,16.22372356295401,16.39141082763672,926142
2000-03-21,16.475255343121386,17.095697290950817,16.286607160241,16.93639373779297,810161
2000-03-22,16.894472598031975,17.54845267003627,16.433334184836298,17.187925338745117,843983
2000-03-23,16.78128397236715,17.208885885201813,16.764514923095703,16.764514923095703,956640
2000-03-24,16.684864528949195,16.9322036044253,16.31595345400228,16.454296112060547,1444578
2000-03-27,16.328529310458684,16.768706804865854,16.265646581554098,16.429141998291016,728880
2000-03-28,16.538139026612985,16.638750110291003,16.139881728624964,16.303377151489258,727449
2000-03-29,16.056038095364535,16.768707442107672,16.035077184933122,16.420757293701172,673316
2000-03-30,16.420755607651227,16.684862087214142,16.08538107518415,16.16084098815918,1577457
2000-03-31,16.97831408651909,16.97831408651909,16.315950377607905,16.70582389831543,1213019
2000-04-03,17.020237955680006,17.020237955680006,16.156650396300034,16.621980667114258,975259
2000-04-04,16.735170733913954,17.062159967663554,16.642943372377527,16.869319915771484,1353723
2000-04-05,16.919628143310547,17.18792652412602,16.26983988691821,16.919628143310547,1004521
2000-04-06,17.187927434883424,17.187927434883424,16.097961587233772,16.768709182739258,1177542
2000-04-07,16.77289879959427,16.839974997303212,16.265646711876368,16.823205947875977,792061
2000-04-10,16.61359387340364,17.565218364790617,16.55909487451025,17.481374740600586,976754
2000-04-11,17.60714545617953,17.661642863488648,16.39141414882614,16.504602432250977,1254486
2000-04-12,16.72678337486231,17.607141494750977,16.56328958179425,17.607141494750977,1142140
2000-04-13,17.187926083901118,18.005401611328125,17.062160618143118,18.005401611328125,1301549
2000-04-14,17.611337379557522,18.02217029797515,17.510724678419987,17.565223693847656,1001084
2000-04-17,16.999273901507912,17.565218364790617,16.789664841032835,17.481374740600586,979369
2000-04-18,17.275961244477838,17.519108449940276,16.601020246595922,16.98670196533203,646450
2000-04-19,17.292729624876486,18.0263614654541,17.104081437299385,18.0263614654541,932034
2000-04-20,18.026364978854662,18.885760837391263,17.607146702531796,18.780956268310547,3973040
2000-04-21,18.780956268310547,18.780956268310547,18.780956268310547,18.780956268310547,0
2000-04-24,18.780956268310547,18.780956268310547,18.780956268310547,18.780956268310547,0
2000-04-25,17.9467092678552,18.73903035083919,17.737100175441466,18.44557762145996,1029514
2000-04-26,18.65518721296718,18.65518721296718,16.97831603671986,17.229846954345703,1521662
2000-04-27,17.649065994473002,17.649065994473002,16.87770415527761,17.06216049194336,1456338
2000-04-28,16.433329533718172,17.812554130443647,16.433329533718172,17.208881378173828,1407054
2000-05-01,17.208881378173828,17.208881378173828,17.208881378173828,17.208881378173828,0
2000-05-02,17.187926717847777,17.938326071540978,17.187926717847777,17.70775604248047,1431561
2000-05-03,17.984438764724214,18.445578797433814,17.653257663936422,17.81675148010254,908323
2000-05-04,18.43719873518057,18.43719873518057,17.46461293453808,18.03055763244629,751934
2000-05-05,18.02636252228779,18.194048202040076,17.77483159077179,18.005401611328125,916438
